"gene_symbol","go_id","go_description","p_adjusted"
"Nf1","GO:0043523","regulation of neuron apoptotic process",0.00565987789582524
"Jun","GO:0043523","regulation of neuron apoptotic process",0.00565987789582524
"Nqo1","GO:0043523","regulation of neuron apoptotic process",0.00565987789582524
"Tnf","GO:0043523","regulation of neuron apoptotic process",0.00565987789582524
"Ppargc1a","GO:0043523","regulation of neuron apoptotic process",0.00565987789582524
"Apoa1","GO:0030300","regulation of intestinal cholesterol absorption",0.00565987789582524
"Apoa4","GO:0030300","regulation of intestinal cholesterol absorption",0.00565987789582524
"Runx1","GO:0030853","negative regulation of granulocyte differentiation",0.00565987789582524
"Trib1","GO:0030853","negative regulation of granulocyte differentiation",0.00565987789582524
"Apoe","GO:0034384","high-density lipoprotein particle clearance",0.00565987789582524
"Apoc3","GO:0034384","high-density lipoprotein particle clearance",0.00565987789582524
"Apoe","GO:0034447","very-low-density lipoprotein particle clearance",0.00565987789582524
"Apoc3","GO:0034447","very-low-density lipoprotein particle clearance",0.00565987789582524
"Stat5a","GO:0035723","interleukin-15-mediated signaling pathway",0.00565987789582524
"Stat3","GO:0035723","interleukin-15-mediated signaling pathway",0.00565987789582524
"Got1","GO:0043490","malate-aspartate shuttle",0.00565987789582524
"Slc1a3","GO:0043490","malate-aspartate shuttle",0.00565987789582524
"Stat5a","GO:0046543","development of secondary female sexual characteristics",0.00565987789582524
"Stat5b","GO:0046543","development of secondary female sexual characteristics",0.00565987789582524
"Stat5a","GO:0070662","mast cell proliferation",0.00565987789582524
"Nf1","GO:0070662","mast cell proliferation",0.00565987789582524
"Slc2a9","GO:0070837","dehydroascorbic acid transport",0.00565987789582524
"Slc2a1","GO:0070837","dehydroascorbic acid transport",0.00565987789582524
"Stat5a","GO:0071350","cellular response to interleukin-15",0.00565987789582524
"Stat3","GO:0071350","cellular response to interleukin-15",0.00565987789582524
"Foxp2","GO:0098597","observational learning",0.00565987789582524
"Nf1","GO:0098597","observational learning",0.00565987789582524
"Apoc3","GO:1901856","negative regulation of cellular respiration",0.00565987789582524
"Tnf","GO:1901856","negative regulation of cellular respiration",0.00565987789582524
"Myc","GO:0043473","pigmentation",0.00580683887626151
"Drd2","GO:0043473","pigmentation",0.00580683887626151
"Apoe","GO:0043473","pigmentation",0.00580683887626151
"Nf1","GO:0043473","pigmentation",0.00580683887626151
"Pten","GO:2000106","regulation of leukocyte apoptotic process",0.00580683887626151
"Myc","GO:2000106","regulation of leukocyte apoptotic process",0.00580683887626151
"Stat5a","GO:2000106","regulation of leukocyte apoptotic process",0.00580683887626151
"Nf1","GO:2000106","regulation of leukocyte apoptotic process",0.00580683887626151
"Pten","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.00593539370453897
"Drd2","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.00593539370453897
"Apoe","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.00593539370453897
"Jun","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.00593539370453897
"Dcc","GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.00593539370453897
"Myc","GO:0009314","response to radiation",0.00593782769470234
"Slc1a3","GO:0009314","response to radiation",0.00593782769470234
"Drd2","GO:0009314","response to radiation",0.00593782769470234
"Cdkn2a","GO:0009314","response to radiation",0.00593782769470234
"Nf1","GO:0009314","response to radiation",0.00593782769470234
"Tnf","GO:0009314","response to radiation",0.00593782769470234
"Idua","GO:0009314","response to radiation",0.00593782769470234
"Cav1","GO:0019217","regulation of fatty acid metabolic process",0.00594611495610133
"Apoc3","GO:0019217","regulation of fatty acid metabolic process",0.00594611495610133
"Apoa4","GO:0019217","regulation of fatty acid metabolic process",0.00594611495610133
"Ppargc1a","GO:0019217","regulation of fatty acid metabolic process",0.00594611495610133
"Tnf","GO:0006766","vitamin metabolic process",0.00599056106294029
"Cbr3","GO:0006766","vitamin metabolic process",0.00599056106294029
"Cbr1","GO:0006766","vitamin metabolic process",0.00599056106294029
"Apoe","GO:0034205","amyloid-beta formation",0.00599056106294029
"Apoa1","GO:0034205","amyloid-beta formation",0.00599056106294029
"Tnf","GO:0034205","amyloid-beta formation",0.00599056106294029
"Got1","GO:0090287","regulation of cellular response to growth factor stimulus",0.00599056106294029
"Cav2","GO:0090287","regulation of cellular response to growth factor stimulus",0.00599056106294029
"Hspa1a","GO:0090287","regulation of cellular response to growth factor stimulus",0.00599056106294029
"Cav1","GO:0090287","regulation of cellular response to growth factor stimulus",0.00599056106294029
"Cdkn2b","GO:0090287","regulation of cellular response to growth factor stimulus",0.00599056106294029
"Onecut2","GO:0090287","regulation of cellular response to growth factor stimulus",0.00599056106294029
"Wfs1","GO:0042593","glucose homeostasis",0.00602980432347198
"Met","GO:0042593","glucose homeostasis",0.00602980432347198
"Cdkn2a","GO:0042593","glucose homeostasis",0.00602980432347198
"Apoc3","GO:0042593","glucose homeostasis",0.00602980432347198
"Adcy8","GO:0042593","glucose homeostasis",0.00602980432347198
"Stat3","GO:0042593","glucose homeostasis",0.00602980432347198
"Slc1a3","GO:0006835","dicarboxylic acid transport",0.00602980432347198
"Nf1","GO:0006835","dicarboxylic acid transport",0.00602980432347198
"Tnf","GO:0006835","dicarboxylic acid transport",0.00602980432347198
"Gfap","GO:0006835","dicarboxylic acid transport",0.00602980432347198
"Drd2","GO:0050795","regulation of behavior",0.00602980432347198
"Apoe","GO:0050795","regulation of behavior",0.00602980432347198
"Stat3","GO:0050795","regulation of behavior",0.00602980432347198
"Mc4r","GO:0050795","regulation of behavior",0.00602980432347198
"Gpc5","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Myc","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Drd2","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Cav1","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Apoe","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Wwox","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Wnt2","GO:0016055","Wnt signaling pathway",0.00602980432347198
"Pten","GO:0022408","negative regulation of cell-cell adhesion",0.00602980432347198
"Stat5a","GO:0022408","negative regulation of cell-cell adhesion",0.00602980432347198
"Cdkn2a","GO:0022408","negative regulation of cell-cell adhesion",0.00602980432347198
"Apoa1","GO:0022408","negative regulation of cell-cell adhesion",0.00602980432347198
"Runx1","GO:0022408","negative regulation of cell-cell adhesion",0.00602980432347198
"Wfs1","GO:0033500","carbohydrate homeostasis",0.00608504086675559
"Met","GO:0033500","carbohydrate homeostasis",0.00608504086675559
"Cdkn2a","GO:0033500","carbohydrate homeostasis",0.00608504086675559
"Apoc3","GO:0033500","carbohydrate homeostasis",0.00608504086675559
"Adcy8","GO:0033500","carbohydrate homeostasis",0.00608504086675559
"Stat3","GO:0033500","carbohydrate homeostasis",0.00608504086675559
"Drd2","GO:0032355","response to estradiol",0.00616744057201522
"Stat3","GO:0032355","response to estradiol",0.00616744057201522
"Stat5b","GO:0032355","response to estradiol",0.00616744057201522
"Cbr1","GO:0032355","response to estradiol",0.00616744057201522
"Drd2","GO:0001764","neuron migration",0.00636456059252558
"Met","GO:0001764","neuron migration",0.00636456059252558
"Astn1","GO:0001764","neuron migration",0.00636456059252558
"Stat3","GO:0001764","neuron migration",0.00636456059252558
"Dcc","GO:0001764","neuron migration",0.00636456059252558
"Stat5a","GO:0030851","granulocyte differentiation",0.00638574612724213
"Runx1","GO:0030851","granulocyte differentiation",0.00638574612724213
"Trib1","GO:0030851","granulocyte differentiation",0.00638574612724213
"Myc","GO:0045981","positive regulation of nucleotide metabolic process",0.00638574612724213
"Nqo1","GO:0045981","positive regulation of nucleotide metabolic process",0.00638574612724213
"Stat3","GO:0045981","positive regulation of nucleotide metabolic process",0.00638574612724213
"Myc","GO:1900544","positive regulation of purine nucleotide metabolic process",0.00638574612724213
"Nqo1","GO:1900544","positive regulation of purine nucleotide metabolic process",0.00638574612724213
"Stat3","GO:1900544","positive regulation of purine nucleotide metabolic process",0.00638574612724213
"Lta","GO:0002676","regulation of chronic inflammatory response",0.00638574612724213
"Tnf","GO:0002676","regulation of chronic inflammatory response",0.00638574612724213
"Pten","GO:0007270","neuron-neuron synaptic transmission",0.00638574612724213
"Drd2","GO:0007270","neuron-neuron synaptic transmission",0.00638574612724213
"Hspa1a","GO:0010968","regulation of microtubule nucleation",0.00638574612724213
"Hspa1b","GO:0010968","regulation of microtubule nucleation",0.00638574612724213
"Stat5a","GO:0019530","taurine metabolic process",0.00638574612724213
"Stat5b","GO:0019530","taurine metabolic process",0.00638574612724213
"Stat5a","GO:0019694","alkanesulfonate metabolic process",0.00638574612724213
"Stat5b","GO:0019694","alkanesulfonate metabolic process",0.00638574612724213
"Pten","GO:0031642","negative regulation of myelination",0.00638574612724213
"Tnf","GO:0031642","negative regulation of myelination",0.00638574612724213
"Stat5a","GO:0045647","negative regulation of erythrocyte differentiation",0.00638574612724213
"Stat5b","GO:0045647","negative regulation of erythrocyte differentiation",0.00638574612724213
"Cav2","GO:0060159","regulation of dopamine receptor signaling pathway",0.00638574612724213
"Drd2","GO:0060159","regulation of dopamine receptor signaling pathway",0.00638574612724213
"Met","GO:0060693","regulation of branching involved in salivary gland morphogenesis",0.00638574612724213
"Tnf","GO:0060693","regulation of branching involved in salivary gland morphogenesis",0.00638574612724213
"Hspa1a","GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway",0.00638574612724213
"Hspa1b","GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway",0.00638574612724213
"Pten","GO:0097090","presynaptic membrane organization",0.00638574612724213
"Apoe","GO:0097090","presynaptic membrane organization",0.00638574612724213
"Drd2","GO:0051048","negative regulation of secretion",0.00638574612724213
"Apoe","GO:0051048","negative regulation of secretion",0.00638574612724213
"Nf1","GO:0051048","negative regulation of secretion",0.00638574612724213
"Tnf","GO:0051048","negative regulation of secretion",0.00638574612724213
"Idua","GO:0051048","negative regulation of secretion",0.00638574612724213
"Drd2","GO:0015908","fatty acid transport",0.00646837779362999
"Apoe","GO:0015908","fatty acid transport",0.00646837779362999
"Slc2a1","GO:0015908","fatty acid transport",0.00646837779362999
"Nos2","GO:0015908","fatty acid transport",0.00646837779362999
"Myc","GO:0010562","positive regulation of phosphorus metabolic process",0.00646837779362999
"Nqo1","GO:0010562","positive regulation of phosphorus metabolic process",0.00646837779362999
"Tnf","GO:0010562","positive regulation of phosphorus metabolic process",0.00646837779362999
"Adcy8","GO:0010562","positive regulation of phosphorus metabolic process",0.00646837779362999
"Stat3","GO:0010562","positive regulation of phosphorus metabolic process",0.00646837779362999
"Myc","GO:0045937","positive regulation of phosphate metabolic process",0.00646837779362999
"Nqo1","GO:0045937","positive regulation of phosphate metabolic process",0.00646837779362999
"Tnf","GO:0045937","positive regulation of phosphate metabolic process",0.00646837779362999
"Adcy8","GO:0045937","positive regulation of phosphate metabolic process",0.00646837779362999
"Stat3","GO:0045937","positive regulation of phosphate metabolic process",0.00646837779362999
"Drd2","GO:0050708","regulation of protein secretion",0.00652646636241761
"Apoe","GO:0050708","regulation of protein secretion",0.00652646636241761
"Tnf","GO:0050708","regulation of protein secretion",0.00652646636241761
"Nos2","GO:0050708","regulation of protein secretion",0.00652646636241761
"Adcy8","GO:0050708","regulation of protein secretion",0.00652646636241761
"Idua","GO:0050708","regulation of protein secretion",0.00652646636241761
"Cav1","GO:0006641","triglyceride metabolic process",0.00659890026328782
"Apoe","GO:0006641","triglyceride metabolic process",0.00659890026328782
"Apoc3","GO:0006641","triglyceride metabolic process",0.00659890026328782
"Apoa4","GO:0006641","triglyceride metabolic process",0.00659890026328782
"Tnf","GO:0006953","acute-phase response",0.00659890026328782
"Stat3","GO:0006953","acute-phase response",0.00659890026328782
"Stat5b","GO:0006953","acute-phase response",0.00659890026328782
"Nf1","GO:0045124","regulation of bone resorption",0.00659890026328782
"Idua","GO:0045124","regulation of bone resorption",0.00659890026328782
"Mc4r","GO:0045124","regulation of bone resorption",0.00659890026328782
